,playerShort,yellowReds,goals,birthday,ties,leagueCountry,black,defeats,weight,victories,height,meanExp,yellowCards,games,redCards,position,meanIAT,club
1137,1137,0,12,21.08.1982,52,2,0,85,70.0,85,183.0,0.34229898602659886,17,222,0,10,0.3350861164231417,16
1138,1138,1,3,29.05.1990,39,2,0,60,77.0,101,175.0,0.3750284868131359,16,200,0,9,0.33937951999690164,72
1139,1139,0,108,30.09.1986,63,0,0,68,88.0,128,192.0,0.4163892509521822,36,259,2,12,0.3436084188960835,6
1140,1140,0,68,23.10.1981,52,2,1,62,86.0,86,185.0,0.4008653877827428,18,200,3,2,0.33424148502789686,25
1141,1141,1,21,09.04.1979,123,1,0,160,75.0,176,183.0,0.3955032774751618,64,459,0,7,0.3393524703798855,96
1142,1142,3,2,12.02.1977,65,1,1,77,70.0,88,177.0,0.3497782956346376,54,230,1,9,0.3310084843961442,32
1143,1143,1,2,26.01.1988,41,3,0,72,65.0,39,175.0,0.5826899688968941,20,152,0,7,0.369154362375073,69
1144,1144,3,1,30.12.1986,45,1,1,44,67.0,54,177.0,0.3091036035298549,38,143,1,1,0.32888123178678325,80
1145,1145,0,2,24.09.1991,25,0,0,18,79.0,53,182.0,0.5378356273522792,20,96,1,4,0.35399443069503156,21
1146,1146,3,17,30.09.1981,76,3,0,91,75.0,84,180.0,0.5893735372357618,64,251,3,7,0.3688558391428294,42
1147,1147,0,11,24.10.1985,52,2,0,60,82.0,135,181.0,0.555639731372067,18,247,0,6,0.3590429482595838,15
1148,1148,0,71,12.11.1982,113,3,0,135,71.0,155,180.0,0.5503367608804197,39,403,1,0,0.3606373568874432,69
1149,1149,0,3,09.09.1993,12,3,0,11,76.0,19,186.0,0.6051706478642255,11,42,0,1,0.37019012992129785,23
1150,1150,1,48,31.03.1989,72,3,0,84,63.0,110,163.0,0.5745400924541535,31,266,0,8,0.36239136915049486,87
1151,1151,1,8,11.05.1992,22,3,0,35,70.0,34,174.0,0.6216374812570855,13,91,0,7,0.3692211026183864,35
1152,1152,4,18,16.01.1985,103,0,0,114,69.0,219,173.0,0.5369038556218364,100,436,2,9,0.35588614881651637,48
1153,1153,0,24,30.08.1993,22,3,0,21,71.0,34,174.0,0.5384536280976494,7,77,0,2,0.35488366012753075,35
1154,1154,0,25,08.10.1986,37,3,0,65,70.0,57,172.0,0.5882973115445439,10,159,0,12,0.3698935941871719,70
1155,1155,0,13,02.06.1992,26,0,0,56,,52,187.0,0.5453286723965387,22,134,0,4,0.356582340803688,34
1156,1156,3,3,05.06.1986,32,3,0,55,73.0,71,173.0,0.5830667650539963,40,158,1,4,0.3657847181164332,42
1157,1157,0,1,22.10.1973,80,3,0,115,83.0,192,184.0,0.5589186181099476,39,387,2,5,0.36270771594206763,75
1158,1158,2,11,07.10.1980,74,1,0,72,70.0,100,180.0,0.3934372602889733,32,246,1,4,0.34021608024362837,85
1159,1159,0,2,24.09.1991,9,1,1,21,80.0,24,190.0,0.4521693506618844,5,54,0,4,0.3532299268968494,88
1160,1160,6,5,21.06.1984,65,3,1,82,75.0,105,181.0,0.5150108196525772,57,252,1,1,0.35128424147736237,37
1161,1161,0,1,22.05.1988,8,1,1,17,74.0,17,190.0,0.4159527587936006,8,42,1,1,0.3345174485814935,58
1162,1162,1,3,06.06.1990,31,1,1,18,68.0,28,178.0,0.3324761074311455,15,77,1,12,0.32280191258252827,79
1163,1163,0,97,03.06.1985,49,0,1,100,73.0,81,183.0,0.3156612102642863,25,230,1,2,0.325987310786032,53
1164,1164,1,0,05.07.1982,58,3,0,80,77.0,72,175.0,0.5882973115445439,71,210,1,6,0.3698935941871719,70
1165,1165,1,23,16.04.1989,54,3,0,78,74.0,105,180.0,0.48148301870839205,52,237,0,4,0.34849203827654285,87
1166,1166,2,12,15.05.1981,119,0,1,111,76.0,352,175.0,0.47773620607115086,88,582,2,6,0.3471668585311104,49
1167,1167,0,0,04.02.1993,14,2,0,11,87.0,45,193.0,0.33596689240030075,0,70,0,5,0.3366281626427212,90
1168,1168,2,30,17.03.1987,62,3,0,94,68.0,91,172.0,0.4740680898466292,54,247,0,7,0.3510249147331861,69
1169,1169,0,140,01.03.1984,69,2,0,86,81.0,127,182.0,0.402858147407941,21,282,1,2,0.34259588799360224,90
1170,1170,0,41,12.02.1991,46,2,0,66,69.0,94,179.0,0.41512287484120064,22,206,0,7,0.345234238602484,15
1171,1171,1,9,14.05.1984,81,2,0,114,71.0,109,179.0,0.3714182416256055,77,304,2,9,0.34188654665941237,2
1172,1172,1,19,05.11.1979,68,2,0,92,87.0,155,187.0,0.394474878145434,24,315,0,9,0.3425808005863104,16
1173,1173,0,0,02.06.1993,18,2,0,15,85.0,34,187.0,0.36177000069829973,2,67,0,5,0.33830119717485324,0
1174,1174,0,22,03.03.1994,19,2,0,21,73.0,56,181.0,0.3737478805731936,8,96,1,2,0.3408492345154977,12
1175,1175,5,31,11.03.1980,95,2,0,176,81.0,133,191.0,0.44563365240178354,89,404,1,1,0.34531026535073134,38
1176,1176,6,150,16.11.1974,156,0,0,131,72.0,449,170.0,0.4648785825311322,146,736,3,3,0.3482442330744665,49
1177,1177,0,12,01.09.1983,72,2,0,124,72.0,102,178.0,0.40795521874358426,49,298,1,9,0.34657785275782416,28
1178,1178,3,13,06.08.1982,54,3,1,81,86.0,63,188.0,0.6235116543489896,30,198,1,1,0.3738908872755301,64
1179,1179,0,2,18.01.1979,53,0,0,52,76.0,195,182.0,0.48228417778300164,22,300,0,9,0.34979452819318146,21
1180,1180,1,9,03.03.1980,42,2,0,54,86.0,66,193.0,0.376674290369186,25,162,1,1,0.33876281380539186,72
1181,1181,3,95,08.11.1983,68,0,0,97,76.0,129,185.0,0.5388870800553436,44,294,1,2,0.35160043617479814,63
1182,1182,1,30,24.11.1986,40,3,0,87,72.0,71,183.0,0.5584270175153775,35,198,1,10,0.3614313118967385,35
1183,1183,4,5,01.11.1983,57,3,0,86,72.0,78,174.0,0.5737690446590714,43,221,3,9,0.3659231289516757,42
1184,1184,0,3,16.01.1992,18,3,0,15,79.0,10,189.0,0.5786651507489362,2,43,0,2,0.3674241683847375,10
1185,1185,0,23,12.12.1981,41,3,0,64,72.0,57,175.0,0.6006932471733839,30,162,0,11,0.3651030989504079,42
1186,1186,0,101,28.07.1987,46,3,0,34,64.0,223,169.0,0.5609057294852074,23,303,0,11,0.3540600626312528,29
1187,1187,1,106,25.05.1979,122,1,1,156,72.0,197,178.0,0.45142801157006235,17,475,0,8,0.34666834668263846,59
1188,1188,2,1,28.07.1983,59,3,0,65,73.0,75,181.0,0.5882973115445439,33,199,0,6,0.3698935941871719,69
1189,1189,0,41,20.02.1991,46,2,1,72,89.0,64,195.0,0.4093940901972137,14,182,0,2,0.3441002902298176,15
1190,1190,0,0,31.08.1982,159,0,0,148,92.0,340,188.0,0.5091387836028366,25,647,2,5,0.35271170055920975,45
1191,1191,4,17,26.02.1983,53,3,0,59,81.0,235,188.0,0.5574669643449017,86,347,3,1,0.36079978595340145,66
1192,1192,1,34,29.09.1984,112,0,0,125,85.0,281,198.0,0.47812931746449266,25,518,3,1,0.3485384627202153,6
1193,1193,0,13,15.09.1982,39,2,0,54,87.0,59,190.0,0.39480029256106236,19,152,1,1,0.3427536422260646,0
1194,1194,0,12,16.06.1987,54,2,0,69,74.0,100,175.0,0.5469756740837695,16,223,0,0,0.3476217695802584,38
1195,1195,2,163,30.01.1981,134,0,0,160,80.0,232,202.0,0.4304532127934024,31,526,2,2,0.34074679780275563,81
1196,1196,0,0,06.05.1990,11,0,0,30,75.0,65,190.0,0.5220655521452116,2,106,0,5,0.35094718462297764,46
1197,1197,1,105,15.07.1981,106,0,0,125,75.0,156,182.0,0.5196443166830755,43,387,2,2,0.3404205269426798,92
1198,1198,0,0,20.05.1982,140,0,0,140,87.0,385,197.0,0.48316029211680517,9,665,1,5,0.347478220859315,21
1199,1199,0,18,02.03.1986,44,2,0,58,77.0,85,180.0,0.5223570833209514,24,187,1,7,0.36324499113606096,38
1200,1200,3,12,28.06.1985,63,0,0,115,73.0,100,180.0,0.4222403817218992,56,278,0,9,0.3391890981397983,82
1201,1201,0,27,17.08.1982,131,0,0,137,83.0,241,180.0,0.4136981151481562,25,509,2,1,0.3379359363283421,27
1202,1202,0,5,21.02.1992,36,0,0,40,71.0,84,180.0,0.4358286674181231,24,160,0,1,0.337907349719735,49
1203,1203,2,12,21.01.1977,155,0,0,154,75.0,392,180.0,0.4654400421746216,111,701,1,9,0.34520148855740557,27
1204,1204,1,5,03.03.1989,37,2,0,55,71.0,61,174.0,0.4294908040639588,34,153,0,4,0.34665424289533087,91
1205,1205,0,25,09.09.1992,28,2,0,37,69.0,54,174.0,0.3359668924003006,4,119,0,3,0.3366281626427214,0
1206,1206,0,20,11.11.1983,108,2,0,110,66.0,397,170.0,0.47173510850942274,46,615,0,6,0.3503251863843122,12
1207,1207,0,10,06.03.1989,33,2,0,69,88.0,89,194.0,0.3826088448202088,28,191,0,1,0.34111096491474985,11
1208,1208,1,12,14.02.1985,67,0,0,74,84.0,133,190.0,0.5016741884032421,45,274,2,1,0.350727261069517,34
1209,1209,0,3,14.10.1987,31,3,0,45,78.0,44,185.0,0.5882973115445439,30,120,0,3,0.36989359418717194,61
1210,1210,0,0,08.11.1975,46,3,0,73,82.0,110,185.0,0.5621384048546892,17,229,1,5,0.3633819933537475,29
1211,1211,1,53,22.03.1984,96,3,0,118,73.0,208,168.0,0.4952563288156844,37,422,0,0,0.35238487538958246,75
1212,1212,4,29,02.02.1987,71,3,0,41,85.0,269,192.0,0.5319285180430054,77,381,4,1,0.3568492285685497,29
1213,1213,1,8,09.03.1987,57,2,0,90,68.0,113,178.0,0.45054531625916056,50,260,1,4,0.34549767013198107,25
1214,1214,0,1,25.02.1987,12,0,0,28,77.0,19,184.0,0.517581649230979,12,59,1,1,0.3558483537624065,94
1215,1215,0,53,26.05.1981,47,3,0,82,69.0,81,174.0,0.5882973115445439,46,210,0,0,0.3698935941871719,62
1216,1216,2,21,06.10.1989,41,3,0,53,66.0,37,172.0,0.6392474228380376,14,131,0,8,0.3757890463390268,23
1217,1217,1,5,20.09.1991,14,3,0,32,63.0,23,170.0,0.508222155630693,3,69,0,0,0.35393858947824214,64
1218,1218,0,12,03.03.1991,20,2,0,28,63.0,21,178.0,0.3359668924003007,3,69,0,0,0.3366281626427213,91
1219,1219,0,0,08.04.1991,5,3,0,24,72.0,24,181.0,0.5803597320638213,21,53,0,12,0.3638891846938009,10
1220,1220,3,24,06.09.1975,111,3,0,185,73.0,146,179.0,0.5658535255270226,144,442,3,4,0.3653025404410201,18
1221,1221,2,20,13.04.1978,134,3,0,100,80.0,422,178.0,0.5262990758435986,119,656,1,1,0.356214530061444,29
1222,1222,0,210,10.02.1986,75,3,0,77,72.0,192,177.0,0.578828851719309,54,344,2,2,0.363494382896487,10
1223,1223,0,0,18.02.1974,45,0,0,60,85.0,61,190.0,0.4501345177714098,3,166,1,12,0.3432533370461811,60
1224,1224,1,2,16.09.1980,56,2,0,73,78.0,74,180.0,0.6326574871602341,46,203,0,6,0.3606475273866963,1
1225,1225,2,4,09.04.1985,41,3,0,69,72.0,52,183.0,0.5765817480335607,46,162,1,6,0.36560857336046954,35
1226,1226,1,185,11.02.1983,118,2,0,135,74.0,319,176.0,0.4925850164986108,78,572,4,0,0.35191034138219146,38
1227,1227,2,7,09.07.1990,26,0,0,31,80.0,112,173.0,0.4179814536439737,33,169,1,9,0.33722663224337895,49
1228,1228,0,0,15.01.1994,8,1,1,9,75.0,16,179.0,0.42205286599620473,3,33,0,12,0.34457772788525814,58
1229,1229,2,16,07.09.1985,62,2,0,78,68.0,200,172.0,0.4677084514370423,80,340,2,9,0.35139401102567824,12
1230,1230,0,23,12.02.1993,30,3,1,46,65.0,45,172.0,0.5799561762410795,20,121,1,0,0.36623448922861696,29
1231,1231,0,8,30.10.1985,77,2,0,148,79.0,126,185.0,0.5512267766968274,38,351,2,1,0.35658551884277123,28
1232,1232,0,16,08.12.1994,15,0,1,23,69.0,51,170.0,0.4523490949836545,9,89,0,10,0.34992538402953816,45
1233,1233,0,0,27.09.1988,20,2,0,41,93.0,54,196.0,0.37703846987837825,3,115,2,5,0.3401899648353649,31
1234,1234,1,0,10.06.1993,12,3,1,12,68.0,19,181.0,0.5824038365968892,2,43,0,1,0.3679515216069274,9
1235,1235,7,51,24.03.1987,66,0,1,85,64.0,212,180.0,0.5617222996418189,85,363,1,3,0.35591147185380245,21
1236,1236,2,14,25.10.1984,48,0,0,88,82.0,76,188.0,0.5024292645649258,38,212,2,1,0.35419503917456524,94
1237,1237,0,2,27.01.1994,19,2,0,36,83.0,33,188.0,0.35793734637632824,14,88,0,4,0.3392672222285905,89
1238,1238,1,2,31.01.1989,14,3,1,28,83.0,15,192.0,0.6180320716008642,10,57,0,4,0.37124026451390685,18
1239,1239,0,30,16.02.1993,39,2,0,54,85.0,65,193.0,0.437412211774325,18,158,1,3,0.34705268162527925,89
1240,1240,0,0,30.01.1979,89,2,0,147,92.0,143,190.0,0.367270424663931,31,379,0,5,0.3384281923830644,0
1241,1241,0,9,25.04.1993,19,3,0,22,78.0,65,191.0,0.5177350279284464,5,106,0,1,0.35596219661122036,66
1242,1242,0,0,06.06.1988,41,2,0,79,86.0,44,190.0,0.35297110367782325,3,164,1,5,0.33689449308595854,91
1243,1243,0,40,27.01.1990,26,2,0,45,70.0,94,192.0,0.5173860644312475,7,165,0,2,0.34903907764752784,90
1244,1244,1,10,04.09.1985,71,3,0,79,82.0,242,190.0,0.5490763514792971,68,392,3,1,0.3592353070968117,66
1245,1245,3,59,11.07.1986,84,3,0,107,81.0,212,183.0,0.5321828515964596,106,403,3,0,0.3587505314971708,10
1246,1246,0,0,22.09.1987,25,3,0,41,74.0,23,183.0,0.5882973115445439,12,89,1,1,0.36989359418717194,26
1247,1247,0,0,13.03.1988,11,3,0,4,86.0,5,196.0,0.5649745238278169,1,20,0,5,0.3619837643049838,9
1248,1248,1,6,11.01.1991,15,3,0,38,74.0,37,183.0,0.5772203083466929,18,90,0,7,0.3671192827576333,52
1249,1249,1,8,14.02.1984,62,1,1,68,74.0,56,180.0,0.28348018630448385,28,186,0,4,0.3167717477323666,88
1250,1250,0,29,08.03.1990,37,1,0,45,62.0,49,171.0,0.45223921358336205,16,131,0,0,0.34859834929319994,51
1251,1251,2,0,26.06.1980,27,1,0,31,72.0,58,184.0,0.4339573453819085,9,116,0,5,0.3456501524593454,57
1252,1252,2,24,14.10.1983,93,1,0,97,87.0,121,191.0,0.4209062829334585,71,311,7,1,0.35332663649175927,56
1253,1253,2,23,29.09.1984,80,1,0,80,78.0,94,180.0,0.3604710479347463,32,254,0,4,0.33574787104619486,5
1254,1254,0,0,15.01.1985,56,2,0,107,87.0,123,191.0,0.4225894596859224,17,286,0,5,0.34550754558772084,38
1255,1255,5,81,01.09.1983,122,3,0,141,73.0,246,176.0,0.537421592973726,75,509,5,7,0.3587270768631584,75
1256,1256,3,19,18.05.1978,87,3,0,59,79.0,281,182.0,0.48611078439428707,82,427,1,1,0.3508976598803497,66
1257,1257,7,21,16.05.1981,64,3,0,80,80.0,102,183.0,0.49005307478927584,50,246,4,1,0.3521876210584307,87
1258,1258,1,9,25.08.1992,34,2,0,45,77.0,69,180.0,0.4549059684373816,8,148,0,6,0.34753493627224896,90
1259,1259,0,42,01.10.1986,46,0,1,77,79.0,64,188.0,0.37503506178059554,13,187,0,8,0.33017383622522123,93
1260,1260,6,16,21.09.1979,157,0,0,212,95.0,224,188.0,0.47066082316906993,94,593,6,1,0.3452104060878298,8
1261,1261,1,0,14.02.1993,13,2,0,33,90.0,37,194.0,0.3785842381939863,6,83,2,5,0.3408308995168513,91
1262,1262,0,0,05.11.1977,53,0,0,72,87.0,92,189.0,0.36825558369017247,1,217,0,12,0.3279977621867293,48
1263,1263,0,0,06.10.1983,37,3,0,67,76.0,35,185.0,0.5882973115445439,9,139,1,5,0.3698935941871719,18
1264,1264,3,67,11.08.1980,75,3,0,116,84.0,113,187.0,0.5684870538340189,39,304,0,2,0.36853683859549985,23
1265,1265,1,16,07.11.1978,146,0,0,149,82.0,431,189.0,0.45526135942889295,51,726,0,1,0.34611104372228246,49
1266,1266,0,7,08.03.1984,126,1,1,94,64.0,192,171.0,0.45439202938647305,43,412,1,4,0.3462310247022574,44
1267,1267,1,52,23.01.1981,48,2,0,85,94.0,88,195.0,0.3912504434918114,24,221,0,2,0.3366235115951602,25
1268,1268,0,30,05.10.1988,44,2,0,52,70.0,73,179.0,0.3964083430636651,25,169,0,10,0.34217715670362064,33
1269,1269,0,0,20.03.1984,24,2,0,36,88.0,52,194.0,0.42771501642827114,1,112,0,5,0.3476850204711392,33
1270,1270,0,0,19.01.1980,119,0,0,188,77.0,197,188.0,0.37030145129578135,4,504,2,5,0.32882001310163733,60
1271,1271,1,25,18.08.1984,87,0,0,112,80.0,134,187.0,0.4090480366164986,69,333,2,1,0.3358163965696232,81
1272,1272,0,157,21.08.1988,72,2,0,66,78.0,180,184.0,0.5502568749826803,31,318,1,2,0.3548199449660804,16
1273,1273,0,17,08.03.1991,27,2,0,48,75.0,34,179.0,0.4600760363749333,9,109,0,11,0.34948807255690817,0
1274,1274,1,17,27.05.1987,46,2,0,71,78.0,69,182.0,0.3854328949183892,16,186,2,4,0.3415465078498174,38
1275,1275,3,18,04.08.1985,33,2,0,58,74.0,78,183.0,0.33596689240030053,26,169,0,7,0.33662816264272144,77
1276,1276,0,38,02.10.1991,30,2,0,49,76.0,37,180.0,0.3359668924003011,19,116,0,0,0.3366281626427209,2
1277,1277,5,6,30.08.1985,45,3,0,71,76.0,74,178.0,0.5882973115445439,37,190,0,7,0.3698935941871719,20
1278,1278,0,0,25.01.1979,35,3,0,58,78.0,55,181.0,0.5882973115445439,24,148,1,5,0.3698935941871719,37
1279,1279,0,0,10.02.1986,26,3,0,65,76.0,87,192.0,0.5460654529097396,16,178,0,5,0.35689853360751816,70
1280,1280,1,7,22.05.1992,35,2,0,36,77.0,89,177.0,0.35454390624688903,8,160,0,12,0.33861814397907536,90
1281,1281,2,236,06.08.1983,110,0,0,94,71.0,305,183.0,0.4989502277857937,72,509,3,11,0.3509723022036548,49
1282,1282,0,7,06.12.1981,107,1,1,114,78.0,133,186.0,0.44831278022564264,41,354,4,9,0.34748404997522586,58
1283,1283,1,0,30.03.1991,16,3,0,25,85.0,30,192.0,0.5899349903816657,19,71,0,1,0.36776921763293247,23
1284,1284,3,23,28.11.1981,75,2,0,94,81.0,120,192.0,0.4086676911626798,46,289,4,1,0.3467062690703504,15
1285,1285,2,29,31.12.1987,63,3,1,88,71.0,66,180.0,0.4429011653204494,24,217,0,7,0.3471504828592546,18
1286,1286,0,8,27.08.1989,32,0,0,22,65.0,35,173.0,0.351361852769352,5,89,0,12,0.33780445041650914,53
1287,1287,0,8,03.07.1986,68,1,0,69,71.0,104,184.0,0.4422590383860536,21,241,0,10,0.34453714528952023,80
1288,1288,1,7,08.08.1977,104,1,0,118,70.0,129,178.0,0.39661564278014755,59,351,1,4,0.3385275938168948,51
1289,1289,2,18,18.02.1988,54,2,0,69,83.0,139,190.0,0.3741790805070315,29,262,0,1,0.3408571796066958,31
1290,1290,0,0,06.08.1980,95,2,0,113,85.0,206,188.0,0.44017651223672216,29,414,3,5,0.3470045211433756,16
1291,1291,1,45,04.06.1983,87,3,1,135,88.0,143,187.0,0.48459331927058863,64,365,3,4,0.35513487176649927,70
1292,1292,1,79,13.05.1993,45,0,1,63,95.0,103,193.0,0.49649999292789276,12,211,0,2,0.3493308234417501,92
1293,1293,0,0,12.02.1989,39,2,0,61,83.0,74,188.0,0.4212736175124241,10,174,1,5,0.3440727572196152,39
1294,1294,1,12,16.02.1985,60,0,0,71,80.0,118,189.0,0.4717599878559142,27,249,0,1,0.34872128730065655,8
1295,1295,0,0,13.07.1974,43,1,0,75,77.0,50,186.0,0.34594804386597233,2,168,2,5,0.33332010570596615,59
1296,1296,2,45,23.02.1986,55,2,0,61,75.0,106,178.0,0.3359668924003005,30,222,1,10,0.336628162642721,33
1297,1297,1,4,28.01.1989,32,2,0,51,78.0,57,183.0,0.3359668924003006,20,140,0,9,0.3366281626427214,28
1298,1298,0,134,16.08.1981,133,3,0,150,83.0,250,191.0,0.5005425117131154,17,533,0,2,0.35473315343571954,52
1299,1299,2,26,06.07.1976,133,0,0,190,81.0,171,183.0,0.3765109702328938,57,494,4,3,0.3286977654505271,81
1300,1300,0,0,04.01.1985,31,0,0,54,85.0,31,193.0,0.35929011008936007,5,116,1,5,0.32788778263195245,21
1301,1301,0,25,11.02.1985,72,1,0,92,62.0,68,174.0,0.36139952401623715,26,232,0,2,0.33570336203353435,32
1302,1302,3,7,29.01.1982,47,3,0,67,83.0,59,187.0,0.5666265916297297,42,173,0,1,0.36637603008022623,18
1303,1303,0,126,27.06.1981,88,3,0,140,69.0,121,172.0,0.5854809539369753,29,349,1,11,0.36935906388429907,64
1304,1304,0,7,14.07.1993,18,3,1,30,72.0,33,171.0,0.5508857385475652,14,81,0,10,0.3504610163696649,42
1305,1305,0,0,18.01.1989,16,3,1,26,87.0,19,190.0,0.5882973115445439,5,61,0,5,0.3698935941871719,61
1306,1306,0,4,22.10.1992,24,3,0,26,68.0,45,182.0,0.6097419989457996,11,95,0,3,0.3681739507918447,68
1307,1307,1,1,26.04.1989,34,3,0,40,72.0,37,178.0,0.5698702635720647,46,111,0,4,0.3674177142836152,64
1308,1308,2,6,13.10.1980,66,1,0,94,70.0,75,178.0,0.34128969583584723,55,235,0,9,0.33444033836424547,88
1309,1309,0,8,23.04.1990,23,3,0,36,73.0,26,181.0,0.5904738671702476,11,85,0,2,0.367365189460227,26
1310,1310,1,29,19.02.1990,57,1,0,93,59.0,64,172.0,0.3670938843452117,15,214,0,10,0.3323002100467336,32
1311,1311,0,4,05.08.1989,61,0,1,75,85.0,88,179.0,0.41557367034071185,31,224,0,6,0.334258895148947,21
1312,1312,0,12,13.06.1991,22,0,0,34,71.0,23,175.0,0.38207825800621614,8,79,0,0,0.3298063908376288,84
1313,1313,0,2,30.09.1994,2,0,0,10,75.0,4,183.0,0.5154422248750119,1,16,0,9,0.3415330085880513,45
1314,1314,2,16,18.10.1977,73,0,0,101,84.0,102,188.0,0.39157666525383755,29,276,1,1,0.3323445807906678,60
1315,1315,2,20,04.10.1987,77,0,0,100,76.0,109,183.0,0.3937470582161718,59,286,2,1,0.3311439748791446,81
1316,1316,1,4,30.09.1988,32,0,1,40,85.0,43,191.0,0.3977582012369405,27,115,2,12,0.33218368466857373,81
1317,1317,0,19,19.08.1984,38,0,0,50,65.0,80,173.0,0.3607470403179296,33,168,2,12,0.3280617863130951,53
1318,1318,0,4,14.12.1992,6,0,0,14,71.0,22,183.0,0.43296700809497835,0,42,0,12,0.34332335216496235,94
1319,1319,0,148,05.08.1985,99,1,1,82,77.0,273,184.0,0.40633778146192556,22,454,0,8,0.34427897450977635,44
1320,1320,0,0,17.05.1995,4,3,0,8,70.0,6,175.0,0.5692736277500364,1,18,0,6,0.3670900125209469,87
1321,1321,1,30,18.03.1984,48,3,0,69,70.0,72,178.0,0.5984620852504008,42,189,0,0,0.36884624799298976,64
1322,1322,0,0,12.01.1987,48,1,0,55,80.0,127,190.0,0.4751317989011122,10,230,0,5,0.36147762283491025,59
1323,1323,0,0,25.03.1993,18,0,0,19,85.0,11,191.0,0.4020582815164877,4,48,0,5,0.33453125370818765,49
1324,1324,0,35,25.05.1994,8,0,0,13,,34,178.0,0.39431454702125013,12,55,0,2,0.3448283432157762,45
1325,1325,1,36,04.04.1987,68,3,0,70,85.0,216,189.0,0.49530719981628707,50,354,0,3,0.3519367144127706,66
1326,1326,0,65,26.06.1987,102,0,0,108,75.0,234,177.0,0.4758038178725979,36,444,1,0,0.34738148248791484,48
1327,1327,1,4,01.05.1992,15,0,1,29,,16,190.0,0.4625953816448512,5,60,0,8,0.3408535349870575,53
1328,1328,1,4,14.11.1993,25,1,1,25,70.0,46,182.0,0.4990770349475759,15,96,1,12,0.34797465413370393,57
1329,1329,1,8,26.04.1985,36,3,0,48,83.0,68,187.0,0.5882973115445439,33,152,2,1,0.3698935941871718,20
1330,1330,1,6,12.01.1992,8,3,0,17,78.0,17,184.0,0.5774629773978313,7,42,0,12,0.36967019737283197,26
1331,1331,0,20,30.05.1989,37,3,0,59,77.0,84,186.0,0.5723801502756343,44,180,1,1,0.36538648491465253,9
1332,1332,0,10,15.03.1989,41,0,0,53,75.0,104,187.0,0.5495515374836112,42,198,0,4,0.3567315839585305,83
1333,1333,0,76,13.12.1984,98,0,0,113,66.0,256,168.0,0.52412825189054,39,467,0,10,0.3498465580476939,6
1334,1334,0,121,20.03.1985,58,2,0,100,79.0,89,185.0,0.33596689240030053,17,247,0,2,0.33662816264272144,28
1335,1335,0,13,23.03.1983,89,0,0,159,70.0,169,174.0,0.40536108248555786,43,417,0,4,0.3410680778899444,34
1336,1336,1,5,20.02.1992,21,2,0,40,72.0,55,179.0,0.3359668924003006,14,116,4,3,0.3366281626427214,39
1337,1337,1,15,09.04.1985,40,3,0,50,70.0,45,176.0,0.5882973115445439,15,135,0,10,0.3698935941871718,23
1338,1338,3,30,13.10.1980,113,0,0,172,69.0,180,175.0,0.4295858463677159,101,465,2,3,0.3403444849287107,83
1339,1339,0,47,25.03.1989,52,0,1,77,64.0,86,177.0,0.3825930284102329,5,215,0,8,0.32922747042980677,48
1340,1340,0,3,12.09.1991,10,0,0,29,,24,184.0,0.36609369300560896,10,63,0,1,0.32913464679374943,49
1341,1341,0,15,20.06.1993,23,2,0,23,82.0,70,183.0,0.40103583848261787,25,116,0,6,0.3407985181248714,31
1342,1342,1,6,01.02.1987,51,2,0,47,85.0,90,191.0,0.451180504008939,22,188,1,6,0.3475139183184074,11
1343,1343,1,7,07.10.1990,22,0,0,25,85.0,77,196.0,0.551404928079767,26,124,0,1,0.35300817575567905,45
1344,1344,0,33,23.05.1985,48,3,0,71,69.0,82,168.0,0.6006253267517039,19,201,2,2,0.36881953900287406,52
1345,1345,0,54,23.04.1985,65,2,0,105,78.0,98,183.0,0.38225526626562145,14,268,0,2,0.3405896501725808,72
1346,1346,0,11,22.06.1990,61,2,0,74,72.0,103,179.0,0.393819166781297,17,238,0,9,0.3420975513267092,25
1347,1347,3,35,13.02.1980,107,2,0,116,80.0,236,188.0,0.45260099776308366,89,459,3,4,0.3495610988420127,16
1348,1348,1,12,15.01.1988,48,2,0,78,85.0,56,190.0,0.3622442751013177,39,182,1,1,0.3390188881460582,28
1349,1349,0,42,06.06.1985,95,0,0,136,70.0,166,178.0,0.4419293450781901,58,397,0,10,0.33966566355594036,82
1350,1350,0,0,18.07.1989,28,2,0,56,73.0,40,188.0,0.3452216086839762,3,124,0,5,0.3376025807667876,91
1351,1351,1,44,01.04.1991,37,2,0,49,88.0,66,190.0,0.35773011399252747,19,152,2,2,0.33841283747142226,0
1352,1352,1,18,21.06.1987,53,2,0,99,85.0,95,194.0,0.44042262049774944,38,247,1,1,0.35031510771918034,91
1353,1353,0,7,11.10.1990,39,2,0,49,67.0,62,179.0,0.39200733486640627,21,150,1,4,0.34159908855652454,25
1354,1354,0,21,28.02.1990,58,2,0,68,72.0,82,177.0,0.4363289474196534,37,208,0,4,0.3447578266283362,2
1355,1355,2,22,22.02.1988,35,2,0,77,78.0,59,172.0,0.34759186469501746,25,171,1,0,0.3383795664846491,77
1356,1356,1,6,09.07.1986,67,0,1,98,84.0,66,187.0,0.4128681220632335,17,231,3,1,0.3360941634243944,54
1357,1357,0,25,23.06.1984,44,1,0,60,74.0,39,178.0,0.3696430164053852,15,143,2,12,0.33711796143165756,24
